FULLPOLICY_NB,POLICYEFFECTIVE_DT,ACCOUNTING_MONTH,INSUREDITEM_TP,POLICYRATEDSTATE_TP,RATEDCOUNTY_TP,ZIP,HAZARD_SCORE,INTEGRATEDCOVERAGE_TP,PROPERTYCOVERAGESUBTYPE_TP,CONSTRUCTION_TP,ROOF_TP,DWELLINGSQUAREFEET_CT,DWELLINGSTORY_CT,HOME_AGE_YR,HAS_MORTGAGE,RATEDINSUREDAGE_CT,MERITPOINT_CT,CREDITMODEL_CD,AGENT_CHANNEL,DIRECTWRITTENPREMIUM_AM,EARNEDPREMIUM_AM,TAX_AM,COMMISSION_EXPENSE_AM,ADMIN_EXPENSE_AM,PPCVRGLIMIT_AM,GROSSLOSSPAIO_AM,CLAIMCOUNT_CT,EARNEDEXPOSURE_CT,WRITENEXPOSURE_CT,POLICYTERM_CT,SEASONAL_IN,MULTIPRODUCTDISCOUNT_FLAG,DelequencyFlag,DiscountRate,New_Existing_Recurring_Flag,NETLOSS_PAID_AM,POLICY_RENEWED_FLAG
HA00047593,2022-05-12,2022-05,18,12,1497,33458,0.75,HO3,2511,1,1,1578,1,25,True,31,5,ASSIST01,Independent,1260.74,1166.18,56.73,189.11,87.82,327590.87,0.0,0,1.0,1.0,12,False,False,False,0.0403,Existing,0.0,True
HA00047594,2024-02-20,2024-02,18,48,482,78202,0.46,HO3,2500,6,2,1544,1,17,True,37,9,INTRNL06,Captive,2545.05,2354.17,114.53,254.51,126.35,635014.15,0.0,0,1.0,1.0,12,False,False,False,0.0304,New,0.0,False
HA00047595,2022-05-02,2022-05,19,12,1935,33301,0.13,HO6,2500,4,2,1548,1,65,True,40,9,INTRNL06,Independent,1816.32,1680.1,81.73,272.45,104.49,546482.31,0.0,0,1.0,1.0,12,False,False,False,0.0264,New,0.0,True
HA00047596,2022-07-21,2022-07,18,48,1565,77840,0.52,HO3,2511,2,1,2159,1,16,False,60,2,ASSIST03,Independent,1564.09,1446.78,70.38,234.61,96.92,547757.68,22133.18,1,1.0,1.0,12,False,False,False,0.0932,Recurring,20633.18,True
HA00047597,2023-12-03,2023-12,18,06,1355,90401,0.27,HO3,2511,1,3,3495,1,66,True,48,6,ASSIST01,Direct,3169.09,2931.41,142.61,253.53,145.07,667472.84,4428.71,1,1.0,1.0,12,False,True,False,0.1151,Recurring,3428.71,True
HA00047598,2025-07-12,2025-07,18,06,756,91201,0.87,HO3,2511,1,2,3168,1,55,False,70,9,INTRNL06,Independent,3692.11,3415.2,166.14,553.82,160.76,675434.48,0.0,0,1.0,1.0,12,False,False,False,0.0484,New,0.0,True
HA00047599,2023-07-12,2023-07,20,18,922,62701,0.57,HO2,2500,4,2,1613,1,25,False,47,9,INTRNL06,Captive,1613.4,1492.4,72.6,161.34,98.4,421957.13,0.0,0,1.0,1.0,12,False,False,False,0.1072,Recurring,0.0,True
HA00047600,2024-11-29,2024-11,18,12,1556,33401,0.12,HO3,2537,2,5,1176,2,62,False,66,9,INTRNL06,Independent,1286.57,1190.08,57.9,192.99,88.6,233029.76,0.0,0,0.4986,0.5,6,False,False,False,0.1431,Recurring,0.0,True
HA00047601,2023-08-02,2023-08,20,48,135,79902,0.61,HO2,2511,1,2,2859,2,25,True,53,8,INTRNL06,Independent,3543.72,3277.94,159.47,531.56,156.31,643445.0,0.0,0,1.0,1.0,12,False,True,False,0.1161,Existing,0.0,True
HA00047602,2025-02-10,2025-02,20,06,1300,91301,0.3,HO2,2500,1,3,2155,2,32,False,67,9,INTRNL06,Captive,2031.5,1879.14,91.42,203.15,110.94,332276.18,0.0,0,0.4986,0.5,6,False,True,False,0.0819,Existing,0.0,True
HA00047603,2025-09-24,2025-09,18,26,1691,49503,0.08,HO3,2537,1,2,1845,1,34,False,37,9,INTRNL06,Direct,1286.71,1190.21,57.9,102.94,88.6,304050.94,0.0,0,0.4986,0.5,6,False,True,False,0.0736,Existing,0.0,True
HA00047604,2024-12-21,2024-12,7,48,528,77019,0.18,MHO,2511,1,3,2801,1,23,True,34,5,ASSIST01,Independent,2400.38,2220.35,108.02,360.06,122.01,502709.8,0.0,0,1.0,1.0,12,False,False,False,0.0779,Existing,0.0,False
HA00047605,2022-08-15,2022-08,19,48,927,78702,0.5,HO6,2500,1,1,3126,1,34,True,40,2,ASSIST03,Independent,3692.62,3415.67,166.17,553.89,160.78,480140.87,3957.26,2,1.0,1.0,12,False,False,True,0.04,Existing,1957.26,False
HA00047606,2022-06-23,2022-06,18,48,102,78201,0.25,HO3,2537,6,2,2410,1,46,False,70,9,INTRNL06,Independent,2649.18,2450.49,119.21,397.38,129.48,1010874.37,16174.24,1,1.0,1.0,12,False,False,False,0.0394,Existing,15674.24,True
HA00047607,2024-10-16,2024-10,18,12,1613,33701,0.57,HO3,2537,1,1,2356,1,45,False,59,2,ASSIST03,Independent,2117.55,1958.73,95.29,317.63,113.53,509237.39,11730.11,1,1.0,1.0,12,False,False,False,0.0298,New,10730.11,True
HA00047608,2025-03-03,2025-03,7,26,591,48201,0.1,MHO,2500,1,2,1384,2,63,False,54,2,ASSIST03,Independent,694.07,642.01,31.23,104.11,70.82,389049.71,0.0,0,1.0,1.0,12,False,False,False,0.0294,New,0.0,True
HA00047609,2025-08-01,2025-08,18,06,1937,93001,0.55,HO3,2511,1,1,1512,1,30,True,45,9,INTRNL06,Independent,2227.15,2060.11,100.22,334.07,116.81,273061.82,0.0,0,1.0,1.0,12,False,True,False,0.0705,Existing,0.0,True
HA00047610,2025-02-05,2025-02,18,48,1597,79902,0.06,HO3,2500,1,2,2070,1,50,True,52,9,INTRNL06,Captive,1680.1,1554.09,75.6,168.01,100.4,353370.67,0.0,0,0.4986,0.5,6,False,True,False,0.1386,Recurring,0.0,True
HA00047611,2022-05-23,2022-05,19,36,1951,11530,0.18,HO6,2500,2,1,1936,2,28,True,55,6,ASSIST01,Independent,1834.01,1696.46,82.53,275.1,105.02,351959.26,0.0,0,0.4986,0.5,6,False,True,False,0.0616,New,0.0,True
HA00047612,2023-07-23,2023-07,18,48,900,77380,0.34,HO3,2500,2,5,865,3,45,False,68,9,INTRNL06,Captive,925.77,856.34,41.66,92.58,77.77,178290.87,0.0,0,1.0,1.0,12,True,False,False,0.0693,Existing,0.0,True
HA00047613,2025-08-10,2025-08,20,48,461,79901,0.4,HO2,2500,1,1,1087,2,25,True,41,9,INTRNL06,Independent,1261.92,1167.28,56.79,189.29,87.86,197219.82,0.0,0,0.4986,0.5,6,False,False,False,0.0488,New,0.0,False
HA00047614,2022-10-04,2022-10,18,12,1460,33980,0.86,HO3,2511,1,3,1381,2,10,True,60,9,INTRNL06,Independent,1648.47,1524.83,74.18,247.27,99.45,210229.98,0.0,0,1.0,1.0,12,False,False,False,0.1033,Recurring,0.0,True
HA00047615,2022-10-03,2022-10,18,36,125,12203,0.45,HO3,2500,6,1,2720,2,55,True,55,10,INTRNL06,Independent,2046.63,1893.13,92.1,306.99,111.4,1216954.14,0.0,0,1.0,1.0,12,False,True,False,0.08,Existing,0.0,True
HA00047616,2022-08-22,2022-08,18,26,240,49503,0.43,HO3,2500,1,1,2055,1,42,False,54,9,INTRNL06,Captive,1379.6,1276.13,62.08,137.96,91.39,352288.76,0.0,0,1.0,1.0,12,False,False,False,0.0505,Existing,0.0,True
HA00047617,2025-06-19,2025-06,18,18,1118,61820,0.2,HO3,2500,2,1,1885,1,59,False,26,9,INTRNL06,Independent,2496.23,2309.01,112.33,374.43,124.89,415528.23,0.0,0,0.4986,0.5,6,False,False,False,0.0275,New,0.0,True
HA00047618,2025-07-05,2025-07,20,12,314,33139,0.36,HO2,2500,2,1,1531,1,26,False,57,5,ASSIST01,Independent,2383.23,2204.49,107.25,357.48,121.5,346532.76,5089.8,1,1.0,1.0,12,False,False,False,0.0816,Recurring,3839.8,True
HA00047619,2022-02-01,2022-02,20,36,1921,11530,0.71,HO2,2511,1,1,1902,2,57,True,42,8,INTRNL06,Independent,1138.65,1053.25,51.24,170.8,84.16,264335.88,0.0,0,0.4986,0.5,6,False,False,False,0.0571,Existing,0.0,True
HA00047620,2025-10-22,2025-10,19,48,295,77494,0.26,HO6,2500,4,3,2807,1,1,False,49,9,INTRNL06,Independent,3005.36,2779.96,135.24,450.8,140.16,808155.84,0.0,0,0.4986,0.5,6,False,True,False,0.0659,New,0.0,True
HA00047621,2025-10-03,2025-10,18,26,811,48602,0.06,HO3,2511,1,3,2778,2,44,False,78,9,INTRNL06,Independent,1864.8,1724.94,83.92,279.72,105.94,619990.18,0.0,0,1.0,1.0,12,False,True,False,0.1033,Recurring,0.0,True
HA00047622,2024-01-30,2024-01,18,48,1858,76102,0.03,HO3,2511,4,3,873,2,36,False,57,8,INTRNL06,Independent,941.58,870.96,42.37,141.24,78.25,340100.88,0.0,0,1.0,1.0,12,True,False,False,0.0343,New,0.0,True
HA00047623,2025-03-01,2025-03,18,12,1823,33701,0.57,HO3,2511,1,3,2273,1,46,False,50,10,INTRNL06,Direct,2581.36,2387.76,116.16,206.51,127.44,502932.12,0.0,0,0.4986,0.5,6,False,False,False,0.0315,New,0.0,False
HA00047624,2024-03-03,2024-03,18,18,1643,60402,0.32,HO3,2537,4,1,1301,1,20,True,39,4,ASSIST01,Independent,1330.63,1230.83,59.88,199.59,89.92,247451.07,0.0,0,0.4986,0.5,6,True,False,False,0.1451,Recurring,0.0,True
HA00047625,2025-10-23,2025-10,20,12,167,33602,0.97,HO2,2511,1,1,3523,1,5,False,52,2,ASSIST03,Direct,5610.05,5189.3,252.45,448.8,218.3,841324.97,1209.08,1,1.0,1.0,12,False,False,True,0.1137,Recurring,0.0,False
HA00047626,2024-02-01,2024-02,19,48,1212,78701,0.09,HO6,2511,6,1,3621,2,67,False,53,2,ASSIST03,Independent,5010.15,4634.39,225.46,751.52,200.3,2955321.21,0.0,0,1.0,1.0,12,False,False,True,0.0579,Existing,0.0,True
HA00047627,2022-09-22,2022-09,18,48,178,78702,0.4,HO3,2500,2,1,2012,1,27,True,46,9,INTRNL06,Independent,2007.91,1857.32,90.36,301.19,110.24,335964.74,7592.74,1,1.0,1.0,12,False,False,False,0.0425,New,6592.74,False
HA00047628,2022-08-03,2022-08,18,36,1925,11354,0.26,HO3,2500,1,1,2007,1,20,True,35,9,INTRNL06,Captive,1083.56,1002.29,48.76,108.36,82.51,422147.7,0.0,0,1.0,1.0,12,False,True,False,0.1219,Recurring,0.0,True
HA00047629,2025-05-23,2025-05,18,36,1565,14604,0.46,HO3,2511,1,3,1722,3,38,False,40,2,ASSIST03,Direct,2285.14,2113.75,102.83,182.81,118.55,617586.39,0.0,0,1.0,1.0,12,False,False,False,0.1381,Recurring,0.0,False
HA00047630,2022-10-09,2022-10,18,36,1540,11215,0.05,HO3,2537,4,5,1635,2,52,True,32,10,INTRNL06,Independent,1462.47,1352.78,65.81,219.37,93.87,643922.53,0.0,0,1.0,1.0,12,False,True,False,0.1334,Recurring,0.0,True
HA00047631,2023-06-14,2023-06,18,12,479,32801,0.53,HO3,2500,4,5,2579,2,27,False,49,9,INTRNL06,Independent,3941.05,3645.47,177.35,591.16,168.23,958599.68,0.0,0,1.0,1.0,12,False,True,False,0.0731,New,0.0,True
HA00047632,2022-01-02,2022-01,7,18,779,61265,0.35,MHO,2511,4,2,1450,1,14,False,34,9,INTRNL06,Captive,1154.16,1067.6,51.94,115.42,84.62,356855.32,0.0,0,0.4986,0.5,6,False,True,False,0.0728,Existing,0.0,True
HA00047633,2023-05-28,2023-05,18,48,789,78201,0.75,HO3,2511,1,1,1715,1,41,True,41,9,INTRNL06,Captive,1866.18,1726.22,83.98,186.62,105.99,320235.24,0.0,0,1.0,1.0,12,True,False,False,0.0978,Recurring,0.0,True
HA00047634,2024-03-26,2024-03,20,12,1685,33101,0.93,HO2,2500,4,1,3593,2,47,True,51,9,INTRNL06,Independent,6703.23,6200.49,301.65,1005.48,251.1,984790.51,0.0,0,1.0,1.0,12,False,False,False,0.0523,Existing,0.0,True
HA00047635,2023-04-09,2023-04,18,48,1123,78701,0.48,HO3,2511,1,1,2247,1,49,True,27,2,ASSIST03,Captive,1126.65,1042.15,50.7,112.67,83.8,484180.55,0.0,0,0.4986,0.5,6,False,True,False,0.0615,Existing,0.0,True
HA00047636,2025-10-18,2025-10,18,18,1598,60602,0.1,HO3,2511,1,5,2990,1,53,True,45,2,ASSIST03,Independent,2340.76,2165.2,105.33,351.11,120.22,919721.94,16513.09,2,1.0,1.0,12,False,False,False,0.126,Recurring,15013.09,True
HA00047637,2025-05-24,2025-05,18,12,309,32084,0.69,HO3,2500,1,2,3643,1,40,True,47,5,ASSIST01,Direct,5313.13,4914.65,239.09,425.05,209.39,959210.72,0.0,0,1.0,1.0,12,True,False,False,0.0829,Recurring,0.0,True
HA00047638,2022-06-13,2022-06,20,36,210,12203,0.21,HO2,2500,1,1,2867,2,12,True,47,6,ASSIST01,Independent,1971.94,1824.04,88.74,295.79,109.16,431478.64,0.0,0,1.0,1.0,12,False,False,False,0.1207,Recurring,0.0,True
HA00047639,2023-06-22,2023-06,18,18,856,60901,0.48,HO3,2511,1,2,1827,3,32,False,68,9,INTRNL06,Independent,1523.36,1409.11,68.55,228.5,95.7,465673.53,0.0,0,1.0,1.0,12,False,False,False,0.0986,Recurring,0.0,True
HA00047640,2023-05-26,2023-05,18,12,1048,32901,0.88,HO3,2511,2,1,2074,1,7,False,64,9,INTRNL06,Independent,3531.44,3266.58,158.91,529.72,155.94,436336.67,0.0,0,1.0,1.0,12,False,False,False,0.0745,Existing,0.0,True
HA00047641,2025-05-29,2025-05,18,36,1598,10007,0.06,HO3,2537,1,3,2365,3,8,True,42,9,INTRNL06,Independent,2589.97,2395.72,116.55,388.5,127.7,304545.99,0.0,0,0.4986,0.5,6,True,False,False,0.0437,New,0.0,True
HA00047642,2023-07-09,2023-07,7,12,1778,33004,0.7,MHO,2511,2,2,2900,2,42,False,49,4,ASSIST01,Direct,2526.3,2336.83,113.68,202.1,125.79,675084.91,0.0,0,1.0,1.0,12,False,False,False,0.1105,Recurring,0.0,True
HA00047643,2023-10-03,2023-10,19,12,103,33629,0.92,HO6,2500,1,3,2568,2,53,True,47,3,ASSIST03,Independent,4460.84,4126.28,200.74,669.13,183.83,401935.35,0.0,0,0.4986,0.5,6,False,False,False,0.056,Existing,0.0,True
HA00047644,2025-07-30,2025-07,19,06,1321,94601,0.38,HO6,2500,4,1,1065,1,1,False,43,4,ASSIST01,Direct,790.3,731.03,35.56,63.22,73.71,292092.57,0.0,0,1.0,1.0,12,False,True,False,0.057,Existing,0.0,True
HA00047645,2024-12-30,2024-12,19,06,1919,92101,0.09,HO6,2511,2,5,1672,1,38,True,49,2,ASSIST03,Independent,1925.42,1781.01,86.64,288.81,107.76,437092.78,0.0,0,1.0,1.0,12,False,False,True,0.025,New,0.0,False
HA00047646,2025-10-29,2025-10,18,12,1676,33458,0.45,HO3,2511,1,2,2377,2,23,True,52,2,ASSIST03,Captive,3233.01,2990.53,145.49,323.3,146.99,645336.74,2138.68,1,0.4986,0.5,6,False,False,False,0.1015,Recurring,638.68,True
HA00047647,2022-09-16,2022-09,18,48,817,75202,0.4,HO3,2537,1,1,2941,1,41,False,29,2,ASSIST03,Captive,1972.51,1824.57,88.76,197.25,109.18,394205.03,21752.43,1,1.0,1.0,12,False,True,False,0.0379,New,20752.43,False
HA00047648,2023-03-21,2023-03,7,48,104,77001,0.38,MHO,2537,1,1,1374,3,47,True,38,1,ASSIST03,Independent,913.7,845.17,41.12,137.06,77.41,170975.91,0.0,0,1.0,1.0,12,False,True,False,0.0518,New,0.0,False
HA00047649,2025-05-09,2025-05,18,12,1065,34201,0.53,HO3,2500,1,1,2495,1,39,True,44,2,ASSIST03,Independent,3971.72,3673.84,178.73,595.76,169.15,414372.3,0.0,0,0.4986,0.5,6,False,False,False,0.0137,New,0.0,True
HA00047650,2025-11-04,2025-11,18,48,1266,75202,0.53,HO3,2500,1,2,3141,1,55,True,44,3,ASSIST03,Independent,3839.72,3551.74,172.79,575.96,165.19,601467.15,0.0,0,1.0,1.0,12,False,False,False,0.0032,New,0.0,True
HA00047651,2024-02-05,2024-02,19,06,223,93311,0.22,HO6,2511,2,1,2718,1,1,True,42,3,ASSIST03,Captive,3311.65,3063.28,149.02,331.16,149.35,765618.29,0.0,0,1.0,1.0,12,False,True,False,0.0845,Existing,0.0,True
HA00047652,2025-12-09,2025-12,18,12,644,34201,0.35,HO3,2511,4,1,3753,1,33,False,61,9,INTRNL06,Captive,4345.6,4019.68,195.55,434.56,180.37,776095.3,10106.48,1,1.0,1.0,12,False,False,False,0.0703,Existing,9356.48,True
HA00047653,2022-03-06,2022-03,19,36,680,11201,0.22,HO6,2500,2,1,3069,3,1,False,50,2,ASSIST03,Independent,2358.94,2182.02,106.15,353.84,120.77,532392.98,0.0,0,1.0,1.0,12,False,True,True,0.0443,New,0.0,True
HA00047654,2025-11-02,2025-11,20,12,137,33629,0.43,HO2,2511,4,1,2461,1,43,False,64,5,ASSIST01,Captive,4268.14,3948.03,192.07,426.81,178.04,1443798.32,5637.16,1,1.0,1.0,12,False,False,False,0.1103,Recurring,4637.16,True
HA00047655,2023-10-20,2023-10,18,06,755,91201,0.65,HO3,2511,4,1,1320,1,23,False,71,3,ASSIST03,Direct,1756.0,1624.3,79.02,140.48,102.68,346385.99,0.0,0,0.4986,0.5,6,False,True,False,0.0959,Existing,0.0,True
HA00047656,2025-01-30,2025-01,20,48,1444,75202,0.27,HO2,2500,1,1,3236,2,52,False,50,8,INTRNL06,Independent,4438.23,4105.36,199.72,665.73,183.15,528232.37,7480.07,1,1.0,1.0,12,False,False,False,0.0631,Existing,6480.07,True
HA00047657,2024-09-27,2024-09,19,48,1194,77840,0.47,HO6,2511,1,1,1676,1,12,True,55,2,ASSIST03,Captive,1006.85,931.34,45.31,100.68,80.21,291394.44,0.0,0,1.0,1.0,12,False,True,False,0.0808,Existing,0.0,True
HA00047658,2022-02-11,2022-02,18,18,295,60510,0.35,HO3,2511,1,1,2504,3,1,True,57,8,INTRNL06,Independent,1764.97,1632.6,79.42,264.75,102.95,415055.66,0.0,0,0.4986,0.5,6,False,True,False,0.0858,New,0.0,False
HA00047659,2024-05-28,2024-05,18,06,1529,94501,0.57,HO3,2537,2,5,1074,1,18,False,52,3,ASSIST03,Independent,2286.38,2114.9,102.89,342.96,118.59,292684.54,30655.05,1,1.0,1.0,12,False,False,False,0.0486,New,29655.05,False
HA00047660,2022-07-15,2022-07,18,12,787,33458,0.04,HO3,2500,4,1,1833,1,12,True,22,8,INTRNL06,Independent,1727.66,1598.09,77.74,259.15,101.83,539788.23,0.0,0,0.4986,0.5,6,False,False,False,0.0145,New,0.0,True
HA00047661,2025-10-15,2025-10,19,18,193,60614,0.02,HO6,2500,4,1,1530,1,30,False,54,6,ASSIST01,Captive,1862.53,1722.84,83.81,186.25,105.88,476195.65,0.0,0,1.0,1.0,12,False,True,False,0.1032,Existing,0.0,True
HA00047662,2025-01-27,2025-01,18,48,816,78202,0.23,HO3,2511,1,3,1050,2,46,False,40,9,INTRNL06,Independent,1173.3,1085.3,52.8,175.99,85.2,293665.78,19392.07,1,1.0,1.0,12,False,True,False,0.0641,New,18642.07,True
HA00047663,2023-01-23,2023-01,18,48,1982,76101,0.57,HO3,2500,4,1,3369,1,78,True,57,3,ASSIST03,Independent,5602.41,5182.23,252.11,840.36,218.07,892872.39,0.0,0,1.0,1.0,12,False,True,False,0.0354,New,0.0,True
HA00047664,2022-03-06,2022-03,18,48,1601,77494,0.26,HO3,2511,2,1,3099,3,8,False,62,9,INTRNL06,Captive,3489.8,3228.07,157.04,348.98,154.69,761033.24,0.0,0,1.0,1.0,12,False,True,False,0.0503,New,0.0,True
HA00047665,2025-08-13,2025-08,18,12,1432,33101,0.87,HO3,2511,1,1,2879,1,52,True,49,8,INTRNL06,Direct,3005.7,2780.27,135.26,240.46,140.17,790629.02,0.0,0,1.0,1.0,12,False,True,False,0.0505,New,0.0,True
HA00047666,2025-12-21,2025-12,18,18,273,61820,0.52,HO3,2500,1,2,1609,1,32,False,61,8,INTRNL06,Independent,2055.71,1901.53,92.51,308.36,111.67,408006.08,0.0,0,1.0,1.0,12,False,False,False,0.1181,Recurring,0.0,True
HA00047667,2022-08-11,2022-08,19,48,687,78702,0.06,HO6,2500,1,5,2538,2,24,True,34,3,ASSIST03,Independent,1607.91,1487.32,72.36,241.19,98.24,541804.91,0.0,0,1.0,1.0,12,False,False,False,0.1495,Recurring,0.0,True
HA00047668,2024-07-03,2024-07,18,48,1895,76102,0.51,HO3,2500,1,1,1944,2,57,False,69,9,INTRNL06,Captive,3232.49,2990.05,145.46,323.25,146.97,302855.75,0.0,0,1.0,1.0,12,False,True,False,0.0482,New,0.0,True
HA00047669,2025-03-18,2025-03,19,12,1390,33701,0.09,HO6,2500,2,1,2876,2,26,True,40,9,INTRNL06,Independent,3980.84,3682.28,179.14,597.13,169.43,1108907.14,0.0,0,0.4986,0.5,6,True,False,False,0.0674,Existing,0.0,True
HA00047670,2023-03-18,2023-03,18,36,1112,10007,0.08,HO3,2511,1,3,1789,2,28,True,43,9,INTRNL06,Direct,1525.46,1411.05,68.65,122.04,95.76,270879.34,0.0,0,0.4986,0.5,6,False,False,False,0.1265,Recurring,0.0,True
HA00047671,2025-12-08,2025-12,18,26,1494,48430,0.19,HO3,2511,1,2,3810,2,25,True,43,9,INTRNL06,Captive,3250.18,3006.42,146.26,325.02,147.51,1242844.25,0.0,0,1.0,1.0,12,False,False,False,0.0352,New,0.0,False
HA00047672,2025-02-13,2025-02,20,18,1868,62701,0.11,HO2,2500,6,1,1861,1,34,True,32,9,INTRNL06,Independent,2523.32,2334.07,113.55,378.5,125.7,977659.45,1907.22,1,0.4986,0.5,6,False,False,False,0.006,New,907.22,True
HA00047673,2024-06-21,2024-06,19,12,756,33156,0.2,HO6,2511,1,2,3010,2,33,False,68,6,ASSIST01,Independent,2834.15,2621.59,127.54,425.12,135.02,488137.18,0.0,0,1.0,1.0,12,False,True,False,0.0788,Existing,0.0,True
HA00047674,2023-03-29,2023-03,18,36,1516,12601,0.09,HO3,2511,2,1,1515,1,43,True,59,9,INTRNL06,Independent,1380.8,1277.24,62.14,207.12,91.42,289244.79,0.0,0,1.0,1.0,12,False,True,False,0.1401,Recurring,0.0,True
HA00047675,2022-11-16,2022-11,7,12,242,32901,0.42,MHO,2537,1,1,3647,1,32,False,51,6,ASSIST01,Captive,1652.67,1528.72,74.37,165.27,99.58,539974.4,0.0,0,1.0,1.0,12,False,False,False,0.0537,Existing,0.0,True
HA00047676,2024-02-09,2024-02,18,12,1000,33602,0.84,HO3,2500,1,1,2195,1,33,True,44,2,ASSIST03,Independent,2967.49,2744.93,133.54,445.12,139.02,279725.1,20652.8,2,0.4986,0.5,6,False,False,False,0.0971,Recurring,18652.8,True
HA00047677,2024-06-01,2024-06,19,48,1962,76101,0.15,HO6,2500,6,3,800,1,1,True,50,9,INTRNL06,Independent,897.53,830.22,40.39,134.63,76.93,323454.34,0.0,0,1.0,1.0,12,False,False,False,0.1259,Recurring,0.0,True
HA00047678,2024-10-12,2024-10,18,06,301,92037,0.51,HO3,2500,2,3,2444,1,33,True,56,2,ASSIST03,Independent,2964.97,2742.6,133.42,444.75,138.95,557220.93,0.0,0,1.0,1.0,12,False,True,False,0.0511,New,0.0,True
HA00047679,2023-03-27,2023-03,18,12,1818,34201,0.79,HO3,2500,1,2,1517,1,21,False,47,2,ASSIST03,Direct,1464.01,1354.21,65.88,117.12,93.92,207058.62,0.0,0,0.4986,0.5,6,False,True,False,0.0332,New,0.0,False
HA00047680,2024-06-14,2024-06,7,06,1666,92037,0.55,MHO,2511,1,2,3090,2,18,True,34,9,INTRNL06,Independent,1689.57,1562.85,76.03,253.44,100.69,845520.97,0.0,0,1.0,1.0,12,False,False,False,0.0421,New,0.0,True
HA00047681,2025-01-07,2025-01,18,36,1191,11530,0.35,HO3,2511,4,3,1819,1,28,True,24,2,ASSIST03,Direct,2186.95,2022.93,98.41,174.96,115.61,639988.37,0.0,0,1.0,1.0,12,False,False,True,0.0473,New,0.0,False
HA00047682,2024-01-13,2024-01,19,12,560,33401,0.51,HO6,2511,2,1,1621,1,40,True,47,1,ASSIST03,Independent,1962.9,1815.68,88.33,294.44,108.89,380543.74,5455.94,1,1.0,1.0,12,False,True,True,0.144,Recurring,3955.94,False
HA00047683,2022-12-23,2022-12,18,48,1933,77019,0.55,HO3,2511,2,3,2286,2,18,True,46,9,INTRNL06,Independent,3507.95,3244.85,157.86,526.19,155.24,453212.86,0.0,0,1.0,1.0,12,False,True,False,0.1342,Recurring,0.0,True
HA00047684,2025-02-16,2025-02,20,48,899,76102,0.41,HO2,2511,4,1,2563,2,1,True,54,9,INTRNL06,Independent,4270.72,3950.42,192.18,640.61,178.12,915443.48,0.0,0,1.0,1.0,12,True,True,False,0.0701,New,0.0,False
HA00047685,2025-07-26,2025-07,19,36,101,12203,0.09,HO6,2511,1,5,2541,1,1,True,45,1,ASSIST03,Independent,2006.62,1856.12,90.3,300.99,110.2,561260.74,0.0,0,0.4986,0.5,6,False,True,False,0.0324,New,0.0,True
HA00047686,2024-02-21,2024-02,18,36,836,10007,0.07,HO3,2500,4,3,2398,3,12,True,43,5,ASSIST01,Independent,2198.83,2033.92,98.95,329.82,115.96,752663.15,0.0,0,1.0,1.0,12,False,False,False,0.0447,Existing,0.0,True
HA00047687,2023-07-20,2023-07,18,36,1873,13202,0.41,HO3,2500,4,1,1784,2,35,False,61,2,ASSIST03,Independent,2130.21,1970.44,95.86,319.53,113.91,560887.31,0.0,0,1.0,1.0,12,False,False,False,0.0524,Existing,0.0,True
HA00047688,2024-12-04,2024-12,19,06,1808,94501,0.32,HO6,2537,1,1,1365,1,29,False,47,9,INTRNL06,Captive,1872.63,1732.18,84.27,187.26,106.18,204535.57,0.0,0,0.4986,0.5,6,False,False,False,0.0286,New,0.0,False
HA00047689,2025-06-02,2025-06,19,06,874,90802,0.57,HO6,2500,2,1,1798,2,42,False,72,2,ASSIST03,Independent,2896.51,2679.27,130.34,434.48,136.9,494055.39,0.0,0,0.4986,0.5,6,False,False,False,0.1008,Recurring,0.0,True
HA00047690,2023-06-12,2023-06,18,48,1781,78201,0.48,HO3,2500,1,1,2804,1,1,False,57,9,INTRNL06,Independent,3758.65,3476.75,169.14,563.8,162.76,645509.32,0.0,0,1.0,1.0,12,True,False,False,0.0628,Existing,0.0,True
HA00047691,2023-12-25,2023-12,18,48,997,78201,0.58,HO3,2500,6,1,2533,2,29,True,49,1,ASSIST03,Captive,2850.55,2636.76,128.27,285.06,135.52,1395247.89,24807.25,1,0.4986,0.5,6,False,False,False,0.0192,New,22807.25,True
HA00047692,2022-08-29,2022-08,20,48,713,77845,0.85,HO2,2511,1,1,1789,1,28,False,63,9,INTRNL06,Independent,1798.69,1663.79,80.94,269.8,103.96,221606.12,0.0,0,1.0,1.0,12,False,False,False,0.0112,New,0.0,True
HA00047693,2023-09-06,2023-09,18,18,264,62901,0.42,HO3,2511,1,5,2043,2,21,True,46,9,INTRNL06,Captive,1964.91,1817.54,88.42,196.49,108.95,632911.07,0.0,0,1.0,1.0,12,False,False,False,0.0675,Existing,0.0,True
HA00047694,2022-04-05,2022-04,18,06,520,92037,0.22,HO3,2537,1,2,2107,3,35,False,58,9,INTRNL06,Independent,2346.38,2170.4,105.59,351.96,120.39,377920.21,0.0,0,1.0,1.0,12,False,False,False,0.034,New,0.0,True
HA00047695,2022-12-31,2022-12,18,26,1135,48858,0.11,HO3,2511,1,1,3495,1,19,False,27,9,INTRNL06,Direct,1782.47,1648.78,80.21,142.6,103.47,683565.65,0.0,0,1.0,1.0,12,True,True,False,0.171,Recurring,0.0,True
